ID,Vendor,Country,Shipment Mode,Weight (Kilograms),Freight Cost (USD),Line Item Value,Line Item Quantity,Unit Price,Scheduled Delivery Date,Delivered to Client Date,delay_days,is_delayed,delay_probability,risk_category
82914,SCMS from RDC,Uganda,Air,20269.0,132890.27,268521.9,60342,0.15,2010-10-29 00:00:00,2010-09-27 00:00:00,-32,0,0.178,LOW
82915,SCMS from RDC,Zambia,Truck,693.0,2997.97,29848.0,9100,0.05,2010-11-04 00:00:00,2010-09-09 00:00:00,-56,0,0.206,LOW
82916,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,9592.1,4970,0.01,2010-09-30 00:00:00,2010-09-25 00:00:00,-5,0,0.196,LOW
82917,SCMS from RDC,Haiti,Air,8085.0,78061.3,2976.0,192,0.26,2010-09-30 00:00:00,2010-10-07 00:00:00,7,1,0.422,MEDIUM
82918,SCMS from RDC,Guyana,Air,411.0,3380.86,515.2,230,0.07,2010-11-23 00:00:00,2010-09-19 00:00:00,-65,0,0.162,LOW
82919,SCMS from RDC,Zimbabwe,Truck,18105.0,16594.87,19352.0,5900,0.05,2010-09-30 00:00:00,2010-10-04 00:00:00,4,1,0.409,MEDIUM
82920,SCMS from RDC,Tanzania,Truck,7397.0,28022.17,400500.0,90000,0.15,2010-10-29 00:00:00,2010-10-29 00:00:00,0,0,0.209,LOW
82921,SCMS from RDC,Zambia,Truck,18057.0,16868.38,76703.6,32920,0.04,2010-11-04 00:00:00,2010-11-08 00:00:00,4,1,0.285,LOW
82922,SCMS from RDC,Côte d'Ivoire,Truck,11468.0,7816.45,97977.6,8640,0.38,2010-10-28 00:00:00,2010-11-23 00:00:00,26,1,0.507,MEDIUM
82923,SCMS from RDC,Nigeria,Air Charter,2181.0,20264.93,398400.0,20000,0.66,2010-11-18 00:00:00,2010-11-10 00:00:00,-8,0,0.11,LOW
82924,SCMS from RDC,Nigeria,Air Charter,101.0,20264.93,19920.0,1000,0.66,2010-11-18 00:00:00,2010-11-10 00:00:00,-8,0,0.151,LOW
82925,SCMS from RDC,Nigeria,Air Charter,6291.0,20265.0,224643.18,87071,0.04,2010-11-18 00:00:00,2010-11-09 00:00:00,-9,0,0.116,LOW
82926,SCMS from RDC,Ethiopia,Air,342.0,1419.84,49320.0,3000,0.27,2010-11-19 00:00:00,2010-11-08 00:00:00,-11,0,0.161,LOW
82927,SCMS from RDC,Côte d'Ivoire,Air,1161.0,7826.75,619.78,233,0.04,2010-11-30 00:00:00,2010-12-22 00:00:00,22,1,0.229,LOW
82928,SCMS from RDC,Uganda,Truck,5090.0,35284.86,536538.15,62753,0.14,2010-12-27 00:00:00,2010-12-02 00:00:00,-25,0,0.259,LOW
82929,SCMS from RDC,Ethiopia,Air,950.0,1842.95,140400.0,3900,0.3,2010-12-08 00:00:00,2010-12-09 00:00:00,1,1,0.156,LOW
82931,SCMS from RDC,Nigeria,Air Charter,1047.0,,414827.88,160786,0.04,2011-02-22 00:00:00,2011-02-16 00:00:00,-6,0,0.109,LOW
82932,SCMS from RDC,Nigeria,Air Charter,1047.0,,10174.5,1050,0.11,2011-02-22 00:00:00,2011-02-16 00:00:00,-6,0,0.144,LOW
82933,SCMS from RDC,Côte d'Ivoire,Air,3629.0,8758.37,29433.6,4480,0.22,2011-01-31 00:00:00,2011-02-22 00:00:00,22,1,0.202,LOW
82934,SCMS from RDC,Côte d'Ivoire,Air,671.0,8758.36,88250.4,12240,0.12,2011-02-16 00:00:00,2011-02-22 00:00:00,6,1,0.2,LOW
82935,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,96340.02,13362,0.12,2011-01-31 00:00:00,2011-02-22 00:00:00,22,1,0.177,LOW
82936,SCMS from RDC,Uganda,Truck,4447.0,17711.71,226682.54,52231,0.14,2011-02-22 00:00:00,2011-02-28 00:00:00,6,1,0.341,MEDIUM
82937,SCMS from RDC,Haiti,Air,830.0,6555.75,1950.0,1000,0.01,2011-02-28 00:00:00,2011-02-14 00:00:00,-14,0,0.282,LOW
82938,SCMS from RDC,Mozambique,Truck,1098.0,3567.53,5928.3,2823,0.01,2011-03-31 00:00:00,2011-03-30 00:00:00,-1,0,0.206,LOW
82941,SCMS from RDC,Zambia,Truck,2565.0,4471.07,213750.0,25000,0.14,2011-03-31 00:00:00,2011-04-05 00:00:00,5,1,0.289,LOW
82942,SCMS from RDC,Zimbabwe,Truck,5357.0,7765.18,230844.7,91970,0.04,2011-03-31 00:00:00,2011-03-17 00:00:00,-14,0,0.169,LOW
82943,SCMS from RDC,Rwanda,Air,724.0,4520.04,26920.5,1965,0.06,2011-03-18 00:00:00,2011-03-13 00:00:00,-5,0,0.194,LOW
82944,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,504900.0,45000,0.19,2011-04-20 00:00:00,2011-06-10 00:00:00,51,1,0.169,LOW
82945,SCMS from RDC,Nigeria,Air Charter,76.0,12601.07,5545.08,844,0.22,2011-06-21 00:00:00,2011-05-11 00:00:00,-41,0,0.097,LOW
82946,SCMS from RDC,Zimbabwe,Truck,687.0,3403.99,6560.7,3453,0.03,2011-04-04 00:00:00,2011-05-20 00:00:00,46,1,0.231,LOW
82947,SCMS from RDC,Ethiopia,Air,577.0,2143.5,89336.0,6872,0.43,2011-05-10 00:00:00,2011-05-18 00:00:00,8,1,0.255,LOW
82948,SCMS from RDC,Ethiopia,Air,1047.0,,24740.0,1237,0.67,2011-05-10 00:00:00,2011-05-18 00:00:00,8,1,0.452,MEDIUM
82949,SCMS from RDC,Zimbabwe,Truck,1671.0,5346.74,6461.0,1988,0.05,2011-05-31 00:00:00,2011-06-13 00:00:00,13,1,0.311,MEDIUM
82950,SCMS from RDC,Zimbabwe,Truck,10589.0,15608.15,104974.56,19512,0.09,2011-05-31 00:00:00,2011-06-15 00:00:00,15,1,0.367,MEDIUM
82951,SCMS from RDC,Nigeria,Air Charter,3175.0,13398.04,264320.0,32000,0.14,2011-06-21 00:00:00,2011-07-05 00:00:00,14,1,0.164,LOW
82952,SCMS from RDC,Nigeria,Air Charter,4114.0,13398.06,104150.34,12609,0.14,2011-06-15 00:00:00,2011-07-06 00:00:00,21,1,0.185,LOW
82953,SCMS from RDC,Nigeria,Air Charter,169.0,13398.06,11821.8,1220,0.11,2011-06-15 00:00:00,2011-07-06 00:00:00,21,1,0.207,LOW
82954,SCMS from RDC,Benin,Air,7682.0,28541.79,303962.38,72029,0.14,2011-06-13 00:00:00,2011-06-09 00:00:00,-4,0,0.102,LOW
82955,SCMS from RDC,Mozambique,Truck,161.0,5491.01,7224.0,2800,0.04,2011-08-10 00:00:00,2011-08-04 00:00:00,-6,0,0.142,LOW
82956,SCMS from RDC,Côte d'Ivoire,Air,140.0,2503.33,819.0,390,0.01,2011-06-30 00:00:00,2011-06-26 00:00:00,-4,0,0.17,LOW
82958,SCMS from RDC,Ghana,Air,3274.0,21881.71,247783.48,29998,0.14,2011-07-04 00:00:00,2011-07-15 00:00:00,11,1,0.181,LOW
82959,SCMS from RDC,Haiti,Air,1055.0,11490.2,3198.72,1428,0.07,2011-07-19 00:00:00,2011-06-28 00:00:00,-21,0,0.178,LOW
82960,SCMS from RDC,Mozambique,Truck,34813.0,14716.83,1404766.44,125202,0.19,2011-08-31 00:00:00,2011-09-01 00:00:00,1,1,0.356,MEDIUM
82961,SCMS from RDC,Nigeria,Air Charter,7190.0,13398.06,1247211.12,62611,0.66,2011-06-30 00:00:00,2011-07-06 00:00:00,6,1,0.059,LOW
82962,SCMS from RDC,Zambia,Truck,523.0,3949.19,77080.0,5125,0.25,2011-08-22 00:00:00,2011-08-05 00:00:00,-17,0,0.191,LOW
82964,SCMS from RDC,Uganda,Truck,2757.0,18317.11,233746.26,20833,0.19,2011-09-05 00:00:00,2011-07-14 00:00:00,-53,0,0.252,LOW
82965,SCMS from RDC,Haiti,Air,4235.0,29352.17,208573.5,49425,0.14,2011-07-19 00:00:00,2011-07-21 00:00:00,2,1,0.188,LOW
82966,SCMS from RDC,Zambia,Truck,10847.0,15973.89,589000.0,38000,0.26,2011-09-01 00:00:00,2011-08-15 00:00:00,-17,0,0.336,MEDIUM
82967,SCMS from RDC,Mozambique,Truck,4988.0,7960.74,216417.6,25312,0.14,2011-08-31 00:00:00,2011-09-15 00:00:00,15,1,0.297,LOW
82968,SCMS from RDC,Haiti,Air,10030.0,96669.4,18412.8,8768,0.01,2011-07-19 00:00:00,2011-08-11 00:00:00,23,1,0.224,LOW
82969,SCMS from RDC,Haiti,Air,1047.0,,85591.0,34100,0.04,2011-07-19 00:00:00,2011-08-11 00:00:00,23,1,0.2,LOW
82970,SCMS from RDC,Mozambique,Truck,2157.0,2166.21,11362.5,5625,0.01,2011-08-12 00:00:00,2011-09-15 00:00:00,34,1,0.311,MEDIUM
82971,SCMS from RDC,Zimbabwe,Truck,6.0,909.15,561.0,51,0.37,2011-09-30 00:00:00,2011-09-23 00:00:00,-7,0,0.101,LOW
82972,SCMS from RDC,Zimbabwe,Truck,1047.0,,396.0,36,0.37,2011-09-30 00:00:00,2011-09-23 00:00:00,-7,0,0.249,LOW
82973,SCMS from RDC,Zambia,Truck,21879.0,8647.16,608695.92,73692,0.14,2011-09-29 00:00:00,2011-08-29 00:00:00,-31,0,0.216,LOW
82974,SCMS from RDC,Zambia,Truck,8045.0,13511.49,429261.12,99366,0.14,2011-09-05 00:00:00,2011-09-05 00:00:00,0,0,0.211,LOW
82975,SCMS from RDC,Mozambique,Truck,5406.0,7664.01,192465.76,45608,0.14,2011-10-13 00:00:00,2011-10-13 00:00:00,0,0,0.319,MEDIUM
82976,SCMS from RDC,Uganda,Truck,20230.0,79938.08,199656.64,47312,0.14,2011-08-05 00:00:00,2011-08-24 00:00:00,19,1,0.45,MEDIUM
82977,SCMS from RDC,Zimbabwe,Truck,5154.0,12956.94,376600.0,70000,0.09,2011-09-30 00:00:00,2011-10-07 00:00:00,7,1,0.276,LOW
82978,SCMS from RDC,Haiti,Air,877.0,9178.48,37650.0,15000,0.04,2011-12-05 00:00:00,2011-10-01 00:00:00,-65,0,0.176,LOW
82979,SCMS from RDC,Guyana,Air,1047.0,,1302.07,89,0.24,2011-10-18 00:00:00,2011-10-03 00:00:00,-15,0,0.171,LOW
82980,SCMS from RDC,Nigeria,Air Charter,107.0,18495.9,10522.38,1639,0.21,2011-11-03 00:00:00,2011-09-28 00:00:00,-36,0,0.103,LOW
82981,SCMS from RDC,Nigeria,Air Charter,9629.0,21326.73,868644.02,100654,0.29,2011-11-03 00:00:00,2011-10-14 00:00:00,-20,0,0.079,LOW
82984,SCMS from RDC,Zimbabwe,Truck,257.0,320.43,17724.0,4200,0.14,2011-10-25 00:00:00,2011-10-21 00:00:00,-4,0,0.138,LOW
82985,SCMS from RDC,Mozambique,Truck,1047.0,,3684.6,2047,0.01,2011-12-14 00:00:00,2011-12-14 00:00:00,0,0,0.219,LOW
82986,SCMS from RDC,Zimbabwe,Truck,5598.0,11154.87,140058.0,55800,0.04,2011-11-21 00:00:00,2011-11-21 00:00:00,0,0,0.219,LOW
82987,SCMS from RDC,Mozambique,Truck,904.0,573.43,4935.0,2350,0.01,2011-11-30 00:00:00,2011-12-14 00:00:00,14,1,0.249,LOW
82988,SCMS from RDC,Côte d'Ivoire,Truck,172.0,3296.34,10738.56,2256,0.05,2011-11-30 00:00:00,2011-11-19 00:00:00,-11,0,0.136,LOW
82989,SCMS from RDC,Côte d'Ivoire,Truck,2244.0,3296.34,133025.76,6678,0.66,2011-12-09 00:00:00,2011-11-19 00:00:00,-20,0,0.166,LOW
82990,SCMS from RDC,Rwanda,Air,30.0,1309.03,1120.0,500,0.07,2011-11-24 00:00:00,2011-11-11 00:00:00,-13,0,0.097,LOW
82991,SCMS from RDC,Rwanda,Air,46.0,1274.98,1568.0,700,0.07,2011-12-05 00:00:00,2011-12-02 00:00:00,-3,0,0.092,LOW
82992,SCMS from RDC,Zimbabwe,Truck,1021.0,5216.63,52781.08,9493,0.09,2011-12-30 00:00:00,2011-12-09 00:00:00,-21,0,0.23,LOW
82993,SCMS from RDC,Zimbabwe,Truck,8578.0,5216.63,406227.66,75507,0.09,2011-12-07 00:00:00,2011-12-09 00:00:00,2,1,0.213,LOW
82994,SCMS from RDC,Uganda,Truck,8.0,10891.66,34906.76,4226,0.14,2012-01-31 00:00:00,2012-01-19 00:00:00,-12,0,0.271,LOW
82995,SCMS from RDC,Uganda,Truck,1047.0,,172606.8,8665,0.66,2012-01-31 00:00:00,2012-01-19 00:00:00,-12,0,0.166,LOW
82996,SCMS from RDC,Uganda,Truck,1047.0,,62438.6,15155,0.14,2012-01-31 00:00:00,2012-01-19 00:00:00,-12,0,0.252,LOW
82997,SCMS from RDC,Tanzania,Truck,1645.0,,884112.04,51763,0.57,2012-02-15 00:00:00,2012-02-05 00:00:00,-10,0,0.089,LOW
82998,SCMS from RDC,Zambia,Truck,5727.0,14325.71,592692.75,66075,0.3,2012-05-15 00:00:00,2011-12-23 00:00:00,-144,0,0.216,LOW
82999,SCMS from RDC,"Congo, DRC",Air,28.0,456.17,160.93,11,0.24,2012-03-16 00:00:00,2012-02-14 00:00:00,-31,0,0.12,LOW
83000,SCMS from RDC,"Congo, DRC",Air,1047.0,,146.3,10,0.24,2012-03-16 00:00:00,2012-02-14 00:00:00,-31,0,0.137,LOW
83001,SCMS from RDC,"Congo, DRC",Air,1047.0,,652.54,79,0.14,2012-03-16 00:00:00,2012-02-14 00:00:00,-31,0,0.17,LOW
83002,SCMS from RDC,"Congo, DRC",Air,1047.0,,131.67,9,0.24,2012-03-16 00:00:00,2012-02-14 00:00:00,-31,0,0.137,LOW
83003,SCMS from RDC,"Congo, DRC",Air,1047.0,,41.2,10,0.14,2012-03-16 00:00:00,2012-02-14 00:00:00,-31,0,0.136,LOW
83004,SCMS from RDC,"Congo, DRC",Air,1047.0,,804.65,55,0.24,2012-03-16 00:00:00,2012-02-14 00:00:00,-31,0,0.176,LOW
83005,SCMS from RDC,"Congo, DRC",Air,1047.0,,243.08,59,0.14,2012-02-10 00:00:00,2012-02-14 00:00:00,4,1,0.193,LOW
83007,SCMS from RDC,Guyana,Air,171.0,2522.76,428.4,204,0.01,2012-03-30 00:00:00,2012-02-04 00:00:00,-55,0,0.202,LOW
83008,SCMS from RDC,"Congo, DRC",Air,1047.0,,85.12,14,0.2,2012-03-16 00:00:00,2012-03-14 00:00:00,-2,0,0.185,LOW
83009,SCMS from RDC,Mozambique,Truck,27345.0,20994.62,175032.0,15600,0.19,2012-03-30 00:00:00,2012-03-08 00:00:00,-22,0,0.327,MEDIUM
83010,SCMS from RDC,Mozambique,Truck,1047.0,,1122000.0,100000,0.19,2012-03-30 00:00:00,2012-03-08 00:00:00,-22,0,0.209,LOW
83011,SCMS from RDC,Haiti,Air,9635.0,95269.39,18375.0,1470,0.05,2012-03-02 00:00:00,2012-03-12 00:00:00,10,1,0.382,MEDIUM
83012,SCMS from RDC,Tanzania,Truck,1437.0,1698.83,55433.28,24747,0.07,2012-03-30 00:00:00,2012-03-12 00:00:00,-18,0,0.233,LOW
83013,SCMS from RDC,Tanzania,Truck,3508.0,1698.83,574592.2,17030,0.28,2012-03-23 00:00:00,2012-03-12 00:00:00,-11,0,0.233,LOW
83014,SCMS from RDC,Tanzania,Truck,932.0,1698.83,123614.4,3679,0.28,2012-03-23 00:00:00,2012-03-12 00:00:00,-11,0,0.251,LOW
83015,SCMS from RDC,Zambia,Ocean,1487.0,5447.21,7825.35,4013,0.01,2012-03-30 00:00:00,2012-02-27 00:00:00,-32,0,0.177,LOW
83016,SCMS from RDC,Nigeria,Air,11160.0,87294.56,924000.0,84000,0.18,2012-07-04 00:00:00,2012-03-15 00:00:00,-111,0,0.088,LOW
83017,SCMS from RDC,Tanzania,Truck,4271.0,3825.8,223721.94,96018,0.04,2012-05-04 00:00:00,2012-03-13 00:00:00,-52,0,0.169,LOW
83018,SCMS from RDC,Mozambique,Truck,15160.0,12405.54,81387.15,41737,0.01,2012-05-07 00:00:00,2012-05-24 00:00:00,17,1,0.381,MEDIUM
83019,SCMS from RDC,Mozambique,Truck,26760.0,12405.54,2085517.5,185875,0.19,2012-05-07 00:00:00,2012-05-24 00:00:00,17,1,0.253,LOW
83020,SCMS from RDC,Tanzania,Truck,15032.0,3279.25,2196314.4,131280,0.56,2012-04-30 00:00:00,2012-04-11 00:00:00,-19,0,0.12,LOW
83021,SCMS from RDC,Burundi,Air,5256.0,9506.0,44.85,15,0.05,2012-04-26 00:00:00,2012-05-04 00:00:00,8,1,0.4,MEDIUM
83022,SCMS from RDC,Haiti,Air,20.0,870.96,1056.0,192,0.18,2012-04-16 00:00:00,2012-03-28 00:00:00,-19,0,0.12,LOW
83023,SCMS from RDC,Uganda,Air,1421.0,4322.6,14869.24,5924,0.04,2012-05-03 00:00:00,2012-03-27 00:00:00,-37,0,0.178,LOW
83024,SCMS from RDC,Mozambique,Truck,28088.0,19652.22,1321143.78,117749,0.19,2012-05-07 00:00:00,2012-05-10 00:00:00,3,1,0.367,MEDIUM
83026,SCMS from RDC,Côte d'Ivoire,Truck,119.0,3159.12,20075.0,1825,0.37,2012-04-16 00:00:00,2012-04-11 00:00:00,-5,0,0.092,LOW
83027,SCMS from RDC,Côte d'Ivoire,Air,649.0,1191.02,13585.0,1235,0.37,2012-04-16 00:00:00,2012-04-11 00:00:00,-5,0,0.124,LOW
83028,SCMS from RDC,Nigeria,Air Charter,6949.0,27441.22,547771.62,48821,0.19,2012-05-20 00:00:00,2012-04-30 00:00:00,-20,0,0.132,LOW
83029,SCMS from RDC,Libya,Air,709.0,761.91,15410.0,500,0.26,2012-05-23 00:00:00,2012-05-23 00:00:00,0,0,0.159,LOW
83030,SCMS from RDC,Dominican Republic,Air,85.0,1857.04,4692.38,847,0.18,2012-05-21 00:00:00,2012-05-09 00:00:00,-12,0,0.118,LOW
83031,SCMS from RDC,Zimbabwe,Truck,1047.0,,432574.28,78082,0.18,2012-05-31 00:00:00,2012-05-25 00:00:00,-6,0,0.199,LOW
83032,SCMS from RDC,Zimbabwe,Truck,14314.0,15219.72,432574.28,78082,0.18,2012-06-12 00:00:00,2012-05-25 00:00:00,-18,0,0.223,LOW
83033,SCMS from RDC,Zimbabwe,Truck,1047.0,,68120.02,17422,0.13,2012-06-12 00:00:00,2012-05-25 00:00:00,-18,0,0.206,LOW
83034,SCMS from RDC,Zimbabwe,Truck,1047.0,,21092.5,7150,0.05,2012-06-12 00:00:00,2012-05-25 00:00:00,-18,0,0.222,LOW
83037,SCMS from RDC,Zambia,Truck,4539.0,4496.13,190302.8,46190,0.14,2012-07-26 00:00:00,2012-06-18 00:00:00,-38,0,0.322,MEDIUM
83038,SCMS from RDC,Uganda,Air,2501.0,18520.22,78200.0,20000,0.13,2012-07-04 00:00:00,2012-06-12 00:00:00,-22,0,0.172,LOW
83039,SCMS from RDC,Uganda,Truck,2939.0,17665.42,138694.06,17827,0.13,2012-08-17 00:00:00,2012-06-08 00:00:00,-70,0,0.215,LOW
83040,SCMS from RDC,"Congo, DRC",Air,274.0,2371.06,20580.0,2000,0.17,2012-09-03 00:00:00,2012-09-03 00:00:00,0,0,0.144,LOW
83041,SCMS from RDC,Nigeria,Air Charter,6944.0,17090.0,14703.44,6026,0.04,2012-07-04 00:00:00,2012-06-03 00:00:00,-31,0,0.178,LOW
83042,SCMS from RDC,Rwanda,Air,69.0,1366.67,5808.0,1056,0.18,2012-07-31 00:00:00,2012-06-15 00:00:00,-46,0,0.107,LOW
83043,SCMS from RDC,Zimbabwe,Truck,6990.0,5530.11,333841.0,71030,0.08,2012-12-11 00:00:00,2012-06-27 00:00:00,-167,0,0.225,LOW
83044,SCMS from RDC,Zimbabwe,Truck,1047.0,,26024.1,3345,0.13,2012-12-11 00:00:00,2012-06-27 00:00:00,-167,0,0.203,LOW
83045,SCMS from RDC,"Congo, DRC",Air,895.0,6061.4,17808.0,600,0.25,2012-09-11 00:00:00,2012-09-11 00:00:00,0,0,0.163,LOW
83046,SCMS from RDC,"Congo, DRC",Air,1047.0,,2925.0,1500,0.01,2012-09-11 00:00:00,2012-09-11 00:00:00,0,0,0.192,LOW
83047,SCMS from RDC,Mozambique,Truck,1047.0,,118887.6,60968,0.01,2012-07-31 00:00:00,2012-06-28 00:00:00,-33,0,0.225,LOW
83048,SCMS from RDC,Nigeria,Air Charter,1340.0,17090.0,110493.72,13743,0.27,2012-08-02 00:00:00,2012-06-03 00:00:00,-60,0,0.123,LOW
83049,SCMS from RDC,Nigeria,Air Charter,14964.0,17090.0,1196253.66,116254,0.17,2012-08-02 00:00:00,2012-06-03 00:00:00,-60,0,0.073,LOW
83050,SCMS from RDC,Uganda,Air,137.0,1834.79,9267.5,1685,0.18,2012-07-20 00:00:00,2012-07-13 00:00:00,-7,0,0.121,LOW
83051,SCMS from RDC,Nigeria,Air Charter,10687.0,21347.12,244380.64,100156,0.04,2012-07-04 00:00:00,2012-07-10 00:00:00,6,1,0.186,LOW
83052,SCMS from RDC,Nigeria,Air Charter,7351.0,21347.12,577960.64,74288,0.13,2012-07-10 00:00:00,2012-07-10 00:00:00,0,0,0.07,LOW
83053,SCMS from RDC,Nigeria,Air Charter,13437.0,21347.12,243997.56,99999,0.04,2012-08-02 00:00:00,2012-07-09 00:00:00,-24,0,0.111,LOW
83054,SCMS from RDC,Nigeria,Air Charter,1047.0,,11822.43,3103,0.13,2012-08-02 00:00:00,2012-07-09 00:00:00,-24,0,0.146,LOW
83055,SCMS from RDC,Rwanda,Air,187.0,2109.22,12224.8,1480,0.09,2012-09-28 00:00:00,2012-07-21 00:00:00,-69,0,0.158,LOW
83056,SCMS from RDC,Uganda,Air,816.0,7964.24,52288.43,13373,0.13,2012-08-07 00:00:00,2012-08-07 00:00:00,0,0,0.158,LOW
83057,SCMS from RDC,Uganda,Air,1403.0,9800.0,89930.0,23000,0.13,2012-08-07 00:00:00,2012-08-07 00:00:00,0,0,0.165,LOW
83059,SCMS from RDC,"Congo, DRC",Air,225.0,1482.7,58000.0,725,0.8,2012-11-30 00:00:00,2012-11-30 00:00:00,0,0,0.036,LOW
83060,SCMS from RDC,Nigeria,Air Charter,37944.0,16532.5,1569246.84,159964,0.16,2012-08-02 00:00:00,2012-07-24 00:00:00,-9,0,0.079,LOW
83061,SCMS from RDC,Uganda,Air,8996.0,43098.9,110800.0,20000,0.18,2012-10-30 00:00:00,2012-10-30 00:00:00,0,0,0.148,LOW
83062,SCMS from RDC,Uganda,Air,1199.0,7070.0,148400.0,5000,0.25,2012-10-30 00:00:00,2012-10-30 00:00:00,0,0,0.151,LOW
83063,SCMS from RDC,Côte d'Ivoire,Truck,4883.0,16898.58,207233.52,54392,0.13,2012-08-31 00:00:00,2012-08-12 00:00:00,-19,0,0.239,LOW
83064,SCMS from RDC,Nigeria,Air Charter,4809.0,18461.23,8384.0,1048,0.13,2012-08-20 00:00:00,2012-08-14 00:00:00,-6,0,0.157,LOW
83065,SCMS from RDC,Rwanda,Air,880.0,13841.89,90064.35,6849,0.22,2012-08-31 00:00:00,2012-08-23 00:00:00,-8,0,0.137,LOW
83066,SCMS from RDC,Uganda,Truck,5641.0,2175.07,258685.6,66160,0.13,2012-09-27 00:00:00,2012-09-27 00:00:00,0,0,0.188,LOW
83067,SCMS from RDC,Guyana,Air,38.0,4718.3,429.52,52,0.09,2012-10-02 00:00:00,2012-08-29 00:00:00,-34,0,0.112,LOW
83068,SCMS from RDC,"Congo, DRC",Air,3637.0,25634.47,9449.28,1224,0.13,2013-02-14 00:00:00,2013-02-14 00:00:00,0,0,0.175,LOW
83069,SCMS from RDC,Nigeria,Air,5897.0,18461.22,134000.0,25000,0.18,2012-08-31 00:00:00,2012-08-14 00:00:00,-17,0,0.145,LOW
83070,SCMS from RDC,Nigeria,Air,13193.0,18461.22,1616634.56,107489,0.5,2012-09-10 00:00:00,2012-08-14 00:00:00,-27,0,0.045,LOW
83071,SCMS from RDC,Zambia,Truck,1047.0,,186799.08,27633,0.11,2012-09-17 00:00:00,2012-09-07 00:00:00,-10,0,0.252,LOW
83072,SCMS from RDC,Zambia,Truck,8709.0,7317.47,762014.25,107175,0.24,2012-09-24 00:00:00,2012-09-07 00:00:00,-17,0,0.171,LOW
83073,SCMS from RDC,Zambia,Truck,1047.0,,715045.16,182876,0.13,2012-09-25 00:00:00,2012-09-07 00:00:00,-18,0,0.169,LOW
83074,SCMS from RDC,Côte d'Ivoire,Truck,1047.0,,735985.44,75024,0.16,2012-11-13 00:00:00,2012-09-05 00:00:00,-69,0,0.206,LOW
83075,SCMS from RDC,Uganda,Truck,1207.0,7238.0,145612.08,4968,0.24,2012-10-05 00:00:00,2012-10-06 00:00:00,1,1,0.279,LOW
83076,SCMS from RDC,Uganda,Truck,2078.0,15761.76,252784.56,8517,0.25,2012-09-28 00:00:00,2012-09-24 00:00:00,-4,0,0.212,LOW
83077,SCMS from RDC,Rwanda,Air,2881.0,5825.17,325856.72,10979,0.25,2012-10-31 00:00:00,2012-10-30 00:00:00,-1,0,0.156,LOW
83078,SCMS from RDC,Rwanda,Air,4444.0,26081.05,170609.68,69922,0.04,2012-09-28 00:00:00,2012-09-13 00:00:00,-15,0,0.103,LOW
83079,SCMS from RDC,Rwanda,Air,1800.0,12500.58,61600.0,4928,0.05,2012-09-28 00:00:00,2012-10-05 00:00:00,7,1,0.196,LOW
83080,SCMS from RDC,Rwanda,Air,3991.0,13380.52,490165.2,16515,0.25,2012-10-26 00:00:00,2012-10-26 00:00:00,0,0,0.143,LOW
83081,SCMS from RDC,South Sudan,Air,1047.0,,63273.6,9360,0.11,2012-11-15 00:00:00,2012-10-23 00:00:00,-23,0,0.194,LOW
83082,SCMS from RDC,Uganda,Air,1199.0,7918.0,64287.84,11994,0.18,2012-10-27 00:00:00,2012-10-27 00:00:00,0,0,0.156,LOW
83083,SCMS from RDC,Mozambique,Truck,775.0,3855.94,7664.14,3167,0.04,2012-10-31 00:00:00,2012-10-10 00:00:00,-21,0,0.203,LOW
83084,SCMS from RDC,Uganda,Air,1047.0,,27328.8,3540,0.13,2012-10-25 00:00:00,2012-10-22 00:00:00,-3,0,0.181,LOW
83085,SCMS from RDC,Rwanda,Air,1047.0,,42915.18,3234,0.44,2012-10-31 00:00:00,2012-10-30 00:00:00,-1,0,0.099,LOW
83086,SCMS from RDC,Cameroon,Air Charter,1047.0,,259917.84,71406,0.12,2012-10-24 00:00:00,2012-10-17 00:00:00,-7,0,0.108,LOW
83087,SCMS from RDC,Cameroon,Air Charter,1047.0,,115315.04,21514,0.18,2012-10-24 00:00:00,2012-10-17 00:00:00,-7,0,0.129,LOW
83088,SCMS from RDC,Cameroon,Air Charter,3943.0,67732.55,265400.0,20000,0.44,2012-11-07 00:00:00,2012-10-17 00:00:00,-21,0,0.077,LOW
83089,SCMS from RDC,Zimbabwe,Truck,1875.0,6933.75,72496.92,26267,0.05,2012-11-19 00:00:00,2012-11-19 00:00:00,0,0,0.235,LOW
83090,SCMS from RDC,Zimbabwe,Truck,16.0,839.7,525.0,42,0.05,2012-11-30 00:00:00,2012-11-14 00:00:00,-16,0,0.156,LOW
83091,SCMS from RDC,Côte d'Ivoire,Truck,5466.0,19079.68,27820.8,10080,0.05,2012-12-15 00:00:00,2012-11-26 00:00:00,-19,0,0.215,LOW
83092,SCMS from RDC,Zambia,Truck,768.0,5213.54,33248.88,15393,0.04,2012-12-26 00:00:00,2012-12-17 00:00:00,-9,0,0.211,LOW
83093,SCMS from RDC,Côte d'Ivoire,Truck,1047.0,,469920.0,17600,0.22,2012-12-15 00:00:00,2012-11-26 00:00:00,-19,0,0.223,LOW
83094,SCMS from RDC,Haiti,Air,3809.0,39513.54,225578.4,29220,0.13,2012-12-03 00:00:00,2012-11-14 00:00:00,-19,0,0.17,LOW
